Latitude-longitude information,Name 
12.5830212 -81.6909232,Memo´s Place Terraza
12.5833231 -81.68980429999999,Beer Station - San Andrés
12.5839311 -81.69194069999999,Pedro y sus Micheladas
12.5830279 -81.6904806,Centro Estético Beauthy Therapy
12.5826909 -81.68992639999999,Café Internet
12.5828795 -81.6894054,Gelato Dolce Vita
12.5827063 -81.6911709,President
12.5826487 -81.69194879999999,Multideportes
12.5827744 -81.6915813,Wa Kids
12.5827385 -81.6912885,LE PERFUM
12.5829685 -81.690601,Tienda Veverly Hills
12.582478 -81.6898913,LUMINALED SAS
12.5830679 -81.6897256,Hotel Lord Pierre
12.5828693 -81.6903159,Hotel El Dorado
12.582739 -81.6891717,Drugstore La estación 25hs
12.5827318 -81.6893611,SAN ANDRES ISLAND VACATION RENTALS
12.5833182 -81.6908196,San Andrés Kite School - Kitesurft
12.582886 -81.691345,New Port
12.5828486 -81.69101599999999,M.A.C.
12.5826124 -81.69082999999999,DEEP GREEN JEWELERY
12.5829341 -81.68970980000002,Banda Dive Shop
12.5824547 -81.6887241,Sun Island Tours Solar Pili
12.5828267 -81.6908491,|Adventure Golden Travel, Toures y Buceo|
12.5835752 -81.6914816,Coonative brother’s Transporte
