Latitude-longitude information,Name 
12.5833231 -81.68980429999999,Beer Station - San Andrés
12.5839311 -81.69194069999999,Pedro y sus Micheladas
12.5830279 -81.6904806,Centro Estético Beauthy Therapy
12.5828795 -81.6894054,Gelato Dolce Vita
12.5827518 -81.6899043,KELVIN RENT A CAR
12.5824802 -81.6888079,Millennium Rent a Car
12.5826487 -81.69194879999999,Multideportes
12.5827744 -81.6915813,Wa Kids
12.5832485 -81.6913366,Crocs Store
12.5827882 -81.6908648,KIM REALES BELLEZA & SALUD S.A.S.
12.5828257 -81.6908217,JOYERIA DISEÑOS DANIEL
12.5830679 -81.6897256,Hotel Lord Pierre
12.5828693 -81.6903159,Hotel El Dorado
12.582739 -81.6891717,Drugstore La estación 25hs
12.5827318 -81.6893611,SAN ANDRES ISLAND VACATION RENTALS
12.5827322 -81.69167449999999,EatAlley
12.5828486 -81.6917785,EataBrgr
12.5833182 -81.6908196,San Andrés Kite School - Kitesurft
12.5825285 -81.6918431,Zona Comercial
12.582886 -81.691345,New Port
12.5830616 -81.69036729999999,Palett&Co.
12.5829341 -81.68970980000002,Banda Dive Shop
12.5824547 -81.6887241,Sun Island Tours Solar Pili
12.5825941 -81.69089199999999,ECODIVERS TOURS
